date,country_code,device_code,app_id,product_id,category_id,category_name,store_product_rank_free,store_product_rank_paid,store_product_rank_grossing,store_product_rank_new_free,store_product_rank_new_paid,app_name,product_name,company_name,publisher_name,market_code
2025-04-06,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,79,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-07,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,83,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-08,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,80,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-09,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,84,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-10,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,49,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-11,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,44,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-12,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,48,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-13,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,52,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-14,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,50,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-15,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,54,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-16,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,65,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-17,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,71,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-18,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,68,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-19,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-20,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-21,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-22,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,67,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-23,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,66,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-24,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,66,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-25,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,65,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-26,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,69,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-27,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,80,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-28,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,85,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-29,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,85,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-04-30,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,92,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-01,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,92,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-02,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,75,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-03,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,66,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-04,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,55,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-05,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,59,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-06,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,59,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-07,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,57,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-08,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,61,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-09,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,61,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-10,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,59,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-11,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,55,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-12,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,58,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-13,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,60,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-14,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,63,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-15,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,59,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-16,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,60,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-17,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,62,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-18,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,72,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-19,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,71,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-20,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-21,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,55,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-22,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,55,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-23,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,49,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-24,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,52,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-25,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,58,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-26,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,59,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-27,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,54,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-28,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,60,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-29,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,54,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-30,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,56,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-05-31,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,84,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-01,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,63,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-02,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,65,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-03,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,69,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-04,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-05,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,76,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-06,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,62,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-07,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,62,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-08,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,60,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-09,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,65,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-10,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,78,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-11,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,88,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-12,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,87,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-13,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,92,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-14,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,95,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-15,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,98,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-16,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,93,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-17,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,96,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-18,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,74,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-19,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,68,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-20,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,58,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-21,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,64,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-22,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,68,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-23,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-24,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,72,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-25,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,76,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-26,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,82,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-27,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,90,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-28,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,98,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-29,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,98,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-06-30,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,86,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-01,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,86,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-02,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,65,,3,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-03,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,60,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-04,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,70,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-05,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,71,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-06,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,71,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-07,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,77,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-08,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,82,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-09,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,97,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-10,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,95,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-11,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,100,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-12,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,96,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-13,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,100,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-14,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,100,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-15,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,92,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-16,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,97,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-17,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,84,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-18,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,74,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-19,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,68,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-20,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,71,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-21,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,73,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-22,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,81,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-23,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,79,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-24,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,79,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2025-07-25,US,android-all,com.scopely.monopolygo,20600016782714,all,Game / Board,79,,2,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-10-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-10-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-10-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-10-31,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,20,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,6,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,7,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,14,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-25,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-26,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,27,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-27,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,23,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-28,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-29,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-11-30,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,31,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-01,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,19,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-02,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,19,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-03,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,18,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-04,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-05,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-06,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-07,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-08,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-09,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-10,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,16,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-11,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,15,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-12,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-13,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-14,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,13,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-15,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-16,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,10,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-17,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-18,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-19,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-20,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,9,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-21,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,8,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-22,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,11,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-23,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,17,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
2024-12-24,US,android-all,com.scopely.monopolygo,20600016782714,game,Game / Board,12,,1,,,MONOPOLY GO!,MONOPOLY GO!,Scopely,Scopely,google-play
